,index,draw,location_id,age_group_id,value
304,304,draw_105,166,15,0.018108632972577535
305,305,draw_105,166,16,0.010374930341106375
306,306,draw_105,44577,8,0.008556648007489783
307,307,draw_105,44577,9,0.010300656595276483
308,308,draw_105,44577,10,0.008916789516375772
309,309,draw_105,44577,11,0.011286641120280836
310,310,draw_105,44577,12,0.011630290970462507
311,311,draw_105,44577,13,0.01267096326113034
312,312,draw_105,44577,14,0.01251381997579824
313,313,draw_105,44577,15,0.010499330277673701
314,314,draw_105,44577,16,0.00845968288904112
315,315,draw_105,44578,8,0.01637609092875649
316,316,draw_105,44578,9,0.018850222741856142
317,317,draw_105,44578,10,0.013747525436507452
318,318,draw_105,44578,11,0.016830157566157786
319,319,draw_105,44578,12,0.019179556126349515
320,320,draw_105,44578,13,0.017280663676499254
321,321,draw_105,44578,14,0.017649800967631142
322,322,draw_105,44578,15,0.017745811628081743
323,323,draw_105,44578,16,0.01535546458748445
324,324,draw_106,159,8,0.020369984330688824
325,325,draw_106,159,9,0.02236333410721953
326,326,draw_106,159,10,0.021269213523495617
327,327,draw_106,159,11,0.020578596531725113
328,328,draw_106,159,12,0.022739721005514257
329,329,draw_106,159,13,0.019603451585449
330,330,draw_106,159,14,0.02014261701237539
331,331,draw_106,159,15,0.025539364818165957
332,332,draw_106,159,16,0.02657452383463759
333,333,draw_106,166,8,0.014619839494390505
334,334,draw_106,166,9,0.012335588310806132
335,335,draw_106,166,10,0.01665864351286504
336,336,draw_106,166,11,0.013690332057932051
337,337,draw_106,166,12,0.01617374376430882
338,338,draw_106,166,13,0.013504529116964595
339,339,draw_106,166,14,0.012636228808824432
340,340,draw_106,166,15,0.015081145677370816
341,341,draw_106,166,16,0.014741993458299681
342,342,draw_106,44577,8,0.00886856887620236
343,343,draw_106,44577,9,0.010661726970784598
344,344,draw_106,44577,10,0.009016021357328449
345,345,draw_106,44577,11,0.012586056857607905
346,346,draw_106,44577,12,0.011976773612027593
347,347,draw_106,44577,13,0.014300496781787044
348,348,draw_106,44577,14,0.011169035570361578
349,349,draw_106,44577,15,0.015384591280312441
350,350,draw_106,44577,16,0.00985460587573597
351,351,draw_106,44578,8,0.014935169608479654
352,352,draw_106,44578,9,0.01311745979695652
353,353,draw_106,44578,10,0.016619580439765066
354,354,draw_106,44578,11,0.013477416178535595
355,355,draw_106,44578,12,0.018033212025201344
356,356,draw_106,44578,13,0.015359448103488625
357,357,draw_106,44578,14,0.018938254478718913
358,358,draw_106,44578,15,0.01800621890867387
359,359,draw_106,44578,16,0.013417255084274235
360,360,draw_107,159,8,0.023047183198768334
361,361,draw_107,159,9,0.02076307105418838
362,362,draw_107,159,10,0.020144644332901293
363,363,draw_107,159,11,0.018192391941143263
364,364,draw_107,159,12,0.023816822994549805
365,365,draw_107,159,13,0.022206532678487566
366,366,draw_107,159,14,0.020500371035881097
367,367,draw_107,159,15,0.02800130093073816
368,368,draw_107,159,16,0.027008064323764683
369,369,draw_107,166,8,0.014311479966156814
370,370,draw_107,166,9,0.013456810299120771
371,371,draw_107,166,10,0.013158592418171725
372,372,draw_107,166,11,0.015155362960777135
373,373,draw_107,166,12,0.013939943864562997
374,374,draw_107,166,13,0.01381417303369433
375,375,draw_107,166,14,0.012395442099918533
376,376,draw_107,166,15,0.013651863225225009
377,377,draw_107,166,16,0.010978056355615187
378,378,draw_107,44577,8,0.007382734401966491
379,379,draw_107,44577,9,0.009675788498815237
380,380,draw_107,44577,10,0.008851986904553473
381,381,draw_107,44577,11,0.011119093102948726
382,382,draw_107,44577,12,0.012187254277518825
383,383,draw_107,44577,13,0.013241232504432189
384,384,draw_107,44577,14,0.011321182974348884
385,385,draw_107,44577,15,0.01587300299864775
386,386,draw_107,44577,16,0.011678060072685022
387,387,draw_107,44578,8,0.013861767880232311
388,388,draw_107,44578,9,0.01373633292001423
389,389,draw_107,44578,10,0.015040219317982039
390,390,draw_107,44578,11,0.018565376495562096
391,391,draw_107,44578,12,0.016568372384729062
392,392,draw_107,44578,13,0.018006473883697367
393,393,draw_107,44578,14,0.018937841376928274
394,394,draw_107,44578,15,0.017232243222070336
395,395,draw_107,44578,16,0.017045006941724748
396,396,draw_108,159,8,0.019886593548517628
397,397,draw_108,159,9,0.02013153699093826
398,398,draw_108,159,10,0.018664775815276608
399,399,draw_108,159,11,0.02085720510618874
400,400,draw_108,159,12,0.02094641804617369
401,401,draw_108,159,13,0.022586756815567648
402,402,draw_108,159,14,0.020938600014662308
403,403,draw_108,159,15,0.02600444678994577
404,404,draw_108,159,16,0.0266198219117553
405,405,draw_108,166,8,0.01502409599991615
406,406,draw_108,166,9,0.013659459416600022
407,407,draw_108,166,10,0.01575886402679424
408,408,draw_108,166,11,0.016877074970338843
409,409,draw_108,166,12,0.01460899667464763
410,410,draw_108,166,13,0.01642911049211803
411,411,draw_108,166,14,0.012221458859714459
412,412,draw_108,166,15,0.01702503171723333
413,413,draw_108,166,16,0.013434959233889161
414,414,draw_108,44577,8,0.009181967891944086
415,415,draw_108,44577,9,0.01257709770910124
416,416,draw_108,44577,10,0.009945554972597945
417,417,draw_108,44577,11,0.012963259465629368
418,418,draw_108,44577,12,0.010551589564147496
419,419,draw_108,44577,13,0.015647234161245173
420,420,draw_108,44577,14,0.013897894640068981
421,421,draw_108,44577,15,0.009879104799331219
422,422,draw_108,44577,16,0.008465812738633451
423,423,draw_108,44578,8,0.01534968571941574
424,424,draw_108,44578,9,0.015470759114028027
425,425,draw_108,44578,10,0.01780871673502958
426,426,draw_108,44578,11,0.017232749371614144
427,427,draw_108,44578,12,0.018204221924176114
428,428,draw_108,44578,13,0.0185250571478497
429,429,draw_108,44578,14,0.018004946917264952
430,430,draw_108,44578,15,0.022057033680915838
431,431,draw_108,44578,16,0.01834632339362609
432,432,draw_109,159,8,0.024717785453005483
433,433,draw_109,159,9,0.02185569215246375
434,434,draw_109,159,10,0.021784061011598615
435,435,draw_109,159,11,0.02137244725225504
436,436,draw_109,159,12,0.02478096427953552
437,437,draw_109,159,13,0.02202710562457588
438,438,draw_109,159,14,0.01937262176571608
439,439,draw_109,159,15,0.029106055581802685
440,440,draw_109,159,16,0.024248019876045884
441,441,draw_109,166,8,0.013105805037455833
442,442,draw_109,166,9,0.012713278304988807
443,443,draw_109,166,10,0.016653979549388326
444,444,draw_109,166,11,0.013910615475110768
445,445,draw_109,166,12,0.012863566418718568
446,446,draw_109,166,13,0.01644837349275669
447,447,draw_109,166,14,0.012826640275221441
448,448,draw_109,166,15,0.01102955175871745
449,449,draw_109,166,16,0.012161513919865835
450,450,draw_109,44577,8,0.00879420110770154
451,451,draw_109,44577,9,0.010632515665115434
452,452,draw_109,44577,10,0.011003848753154206
453,453,draw_109,44577,11,0.009148570131425861
454,454,draw_109,44577,12,0.01277071356022461
455,455,draw_109,44577,13,0.013895940951338361
456,456,draw_109,44577,14,0.01049502263161768
457,457,draw_109,44577,15,0.00888282231305988
458,458,draw_109,44577,16,0.01015849379630321
459,459,draw_109,44578,8,0.011722709793874058
460,460,draw_109,44578,9,0.014493631259768712
461,461,draw_109,44578,10,0.016339028738242944
462,462,draw_109,44578,11,0.016257010496184755
463,463,draw_109,44578,12,0.015177311532833826
464,464,draw_109,44578,13,0.018965170891520233
465,465,draw_109,44578,14,0.01720241434806563
466,466,draw_109,44578,15,0.016881236277769055
467,467,draw_109,44578,16,0.014307818926964432
468,468,draw_11,159,8,0.01870577248661234
469,469,draw_11,159,9,0.02134828171451548
470,470,draw_11,159,10,0.02065267222846215
471,471,draw_11,159,11,0.0221590998256097
472,472,draw_11,159,12,0.023953357993312795
473,473,draw_11,159,13,0.022411716381697543
474,474,draw_11,159,14,0.018810588549340423
475,475,draw_11,159,15,0.025864051991298716
476,476,draw_11,159,16,0.025586741212337488
477,477,draw_11,166,8,0.014554935313846974
478,478,draw_11,166,9,0.012306223230291093
479,479,draw_11,166,10,0.014002051713996492
480,480,draw_11,166,11,0.015780518337820345
481,481,draw_11,166,12,0.01745405001444256
482,482,draw_11,166,13,0.015589270395240122
483,483,draw_11,166,14,0.011340308059165275
484,484,draw_11,166,15,0.014553032909909336
485,485,draw_11,166,16,0.01046221586132069
486,486,draw_11,44577,8,0.008817891837237805
487,487,draw_11,44577,9,0.009819980566583425
488,488,draw_11,44577,10,0.008574373585351423
489,489,draw_11,44577,11,0.010118054176836066
490,490,draw_11,44577,12,0.015561565367854807
491,491,draw_11,44577,13,0.01605841362068058
492,492,draw_11,44577,14,0.01363608404280825
493,493,draw_11,44577,15,0.010538791105440232
494,494,draw_11,44577,16,0.011032909038530157
495,495,draw_11,44578,8,0.015356329263979899
496,496,draw_11,44578,9,0.014873631262038412
497,497,draw_11,44578,10,0.016195074070263563
498,498,draw_11,44578,11,0.015584982306596475
499,499,draw_11,44578,12,0.01732883772035979
500,500,draw_11,44578,13,0.0189920326718355
501,501,draw_11,44578,14,0.015010421503495755
502,502,draw_11,44578,15,0.018769781591349368
503,503,draw_11,44578,16,0.015665139217265096
504,504,draw_110,159,8,0.02087599770240904
505,505,draw_110,159,9,0.019217480433993094
506,506,draw_110,159,10,0.02088845404460283
507,507,draw_110,159,11,0.01753885745525438
508,508,draw_110,159,12,0.023844758169549087
509,509,draw_110,159,13,0.02838773861515552
510,510,draw_110,159,14,0.02123568512479613
511,511,draw_110,159,15,0.026291369044704527
512,512,draw_110,159,16,0.024332175123033543
513,513,draw_110,166,8,0.014438637404244527
514,514,draw_110,166,9,0.013294166860602863
515,515,draw_110,166,10,0.013797079131585153
516,516,draw_110,166,11,0.013621759677105431
517,517,draw_110,166,12,0.014614295620991914
518,518,draw_110,166,13,0.01786084887717608
519,519,draw_110,166,14,0.013041624135949871
520,520,draw_110,166,15,0.014914743862414658
521,521,draw_110,166,16,0.013128110768411696
522,522,draw_110,44577,8,0.008185569591124292
523,523,draw_110,44577,9,0.007598119158655069
524,524,draw_110,44577,10,0.008652516104271129
525,525,draw_110,44577,11,0.010510545345618417
526,526,draw_110,44577,12,0.012646748589954631
527,527,draw_110,44577,13,0.012183463442384074
528,528,draw_110,44577,14,0.014495978773290306
529,529,draw_110,44577,15,0.01459088588235584
530,530,draw_110,44577,16,0.009139299792106627
531,531,draw_110,44578,8,0.014982783445902282
532,532,draw_110,44578,9,0.016734616611709073
533,533,draw_110,44578,10,0.01514486890096316
534,534,draw_110,44578,11,0.013025985749465771
535,535,draw_110,44578,12,0.017102597158418918
536,536,draw_110,44578,13,0.015106285468581114
537,537,draw_110,44578,14,0.01754633619064574
538,538,draw_110,44578,15,0.016624194474757995
539,539,draw_110,44578,16,0.019917217035328876
540,540,draw_111,159,8,0.014477189306484197
541,541,draw_111,159,9,0.024361098576630724
542,542,draw_111,159,10,0.020992517892170715
543,543,draw_111,159,11,0.020885544948484255
544,544,draw_111,159,12,0.021871398388964406
545,545,draw_111,159,13,0.02372494516696872
546,546,draw_111,159,14,0.021173072622363513
547,547,draw_111,159,15,0.024260806882371228
548,548,draw_111,159,16,0.023317752808259352
549,549,draw_111,166,8,0.013559940632707568
550,550,draw_111,166,9,0.014402306091705341
551,551,draw_111,166,10,0.01507506875897493
552,552,draw_111,166,11,0.015428479947105528
553,553,draw_111,166,12,0.01933549948809336
554,554,draw_111,166,13,0.01798179199782682
555,555,draw_111,166,14,0.009736813920236669
556,556,draw_111,166,15,0.01235503553968135
557,557,draw_111,166,16,0.011796882899813142
558,558,draw_111,44577,8,0.007118508795754611
559,559,draw_111,44577,9,0.009239705475663468
560,560,draw_111,44577,10,0.010083187853324535
561,561,draw_111,44577,11,0.010033897401145376
562,562,draw_111,44577,12,0.013551849686232345
563,563,draw_111,44577,13,0.012958886374222395
564,564,draw_111,44577,14,0.012981714727723121
565,565,draw_111,44577,15,0.011058063853474602
566,566,draw_111,44577,16,0.009688801347242407
567,567,draw_111,44578,8,0.013824039633433005
568,568,draw_111,44578,9,0.016231928231813342
569,569,draw_111,44578,10,0.013947993269012408
570,570,draw_111,44578,11,0.01716842822661113
571,571,draw_111,44578,12,0.017153444838488706
572,572,draw_111,44578,13,0.021294248299304465
573,573,draw_111,44578,14,0.01573507682933181
574,574,draw_111,44578,15,0.015225649024285
575,575,draw_111,44578,16,0.015788760578085495
576,576,draw_112,159,8,0.020788230535755882
577,577,draw_112,159,9,0.02118783834651688
578,578,draw_112,159,10,0.017916337206656474
579,579,draw_112,159,11,0.019508636912637108
580,580,draw_112,159,12,0.021031956483011184
581,581,draw_112,159,13,0.027195567973000732
582,582,draw_112,159,14,0.02188255009110751
583,583,draw_112,159,15,0.02407644273524115
584,584,draw_112,159,16,0.023940783126243495
585,585,draw_112,166,8,0.013398945572055105
586,586,draw_112,166,9,0.012960697000428331
587,587,draw_112,166,10,0.014131107932974741
588,588,draw_112,166,11,0.015016813294730185
589,589,draw_112,166,12,0.01420440386921277
590,590,draw_112,166,13,0.014752808044478054
591,591,draw_112,166,14,0.014061833517762167
592,592,draw_112,166,15,0.012248240444120215
593,593,draw_112,166,16,0.013211759513501103
594,594,draw_112,44577,8,0.006910071698802057
595,595,draw_112,44577,9,0.009869546608249886
596,596,draw_112,44577,10,0.009550720591560648
597,597,draw_112,44577,11,0.010766459435109118
598,598,draw_112,44577,12,0.012348257305229255
599,599,draw_112,44577,13,0.014184145553337711
600,600,draw_112,44577,14,0.014714119302433054
601,601,draw_112,44577,15,0.010669454870871656
602,602,draw_112,44577,16,0.00917222398855924
603,603,draw_112,44578,8,0.013466002622165423
604,604,draw_112,44578,9,0.0143758935942476
605,605,draw_112,44578,10,0.016348885754045934
606,606,draw_112,44578,11,0.015208143998768558
607,607,draw_112,44578,12,0.018054612565150743
608,608,draw_112,44578,13,0.018605228599950858
609,609,draw_112,44578,14,0.020166630242121012
610,610,draw_112,44578,15,0.01673344470648628
611,611,draw_112,44578,16,0.020849755111490533
612,612,draw_113,159,8,0.016476213025744084
613,613,draw_113,159,9,0.020564996581930447
614,614,draw_113,159,10,0.019220436624510416
615,615,draw_113,159,11,0.018690812010233055
616,616,draw_113,159,12,0.023650138620251736
617,617,draw_113,159,13,0.021838472607974106
618,618,draw_113,159,14,0.020989397758263813
619,619,draw_113,159,15,0.023558052364823244
